locationId,location,parameter,value,date_utc,date_local,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
2848864,"Dabali, Handigaun",um003,6978.319417317708,2024-06-03T19:00:00+00:00,2024-06-04T00:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,7400.089222301136,2024-06-03T20:00:00+00:00,2024-06-04T01:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,7487.450358072917,2024-06-03T21:00:00+00:00,2024-06-04T02:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,8898.744710286459,2024-06-03T22:00:00+00:00,2024-06-04T03:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,8531.500732421875,2024-06-03T23:00:00+00:00,2024-06-04T04:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,8464.412638346354,2024-06-04T00:00:00+00:00,2024-06-04T05:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,9033.906396484375,2024-06-04T01:00:00+00:00,2024-06-04T06:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,9228.698404947916,2024-06-04T03:00:00+00:00,2024-06-04T08:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,9258.23330078125,2024-06-04T04:00:00+00:00,2024-06-04T09:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,8288.060729980469,2024-06-04T05:00:00+00:00,2024-06-04T10:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,4407.614593505859,2024-06-04T06:00:00+00:00,2024-06-04T11:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,2793.949432373047,2024-06-04T07:00:00+00:00,2024-06-04T12:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,3125.1205444335938,2024-06-04T08:00:00+00:00,2024-06-04T13:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
