locationId,location,parameter,value,date_utc,date_local,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
2848864,"Dabali, Handigaun",um003,4413.2133382161455,2024-06-07T19:00:00+00:00,2024-06-08T00:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,4696.065511067708,2024-06-07T20:00:00+00:00,2024-06-08T01:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5829.4955647786455,2024-06-07T21:00:00+00:00,2024-06-08T02:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,3704.5208333333335,2024-06-07T22:00:00+00:00,2024-06-08T03:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,3442.59228515625,2024-06-07T23:00:00+00:00,2024-06-08T04:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,3854.092529296875,2024-06-08T00:00:00+00:00,2024-06-08T05:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,4817.25146484375,2024-06-08T01:00:00+00:00,2024-06-08T06:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,8693.770812988281,2024-06-08T02:00:00+00:00,2024-06-08T07:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,25009.891520182293,2024-06-08T03:00:00+00:00,2024-06-08T08:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,19595.29443359375,2024-06-08T04:00:00+00:00,2024-06-08T09:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,6348.7123616536455,2024-06-08T05:00:00+00:00,2024-06-08T10:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5588.5166422526045,2024-06-08T06:00:00+00:00,2024-06-08T11:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5571.6024983723955,2024-06-08T07:00:00+00:00,2024-06-08T12:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5475.618082682292,2024-06-08T08:00:00+00:00,2024-06-08T13:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,4937.546081542969,2024-06-08T09:00:00+00:00,2024-06-08T14:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5311.7,2024-06-08T10:00:00+00:00,2024-06-08T15:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5189.427300347223,2024-06-08T11:00:00+00:00,2024-06-08T16:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5451.050598144531,2024-06-08T12:00:00+00:00,2024-06-08T17:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,5612.0374755859375,2024-06-08T13:00:00+00:00,2024-06-08T18:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,6513.672302246094,2024-06-08T14:00:00+00:00,2024-06-08T19:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,6429.616373697917,2024-06-08T15:00:00+00:00,2024-06-08T20:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,6629.0625,2024-06-08T16:00:00+00:00,2024-06-08T21:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,6630.145926339285,2024-06-08T17:00:00+00:00,2024-06-08T22:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",um003,6603.346761067708,2024-06-08T18:00:00+00:00,2024-06-08T23:45:00+05:45,particles/cm³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,42.966756184895836,2024-06-07T19:00:00+00:00,2024-06-08T00:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,45.44092241923014,2024-06-07T20:00:00+00:00,2024-06-08T01:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,52.928274154663086,2024-06-07T21:00:00+00:00,2024-06-08T02:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,34.27708419164022,2024-06-07T22:00:00+00:00,2024-06-08T03:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,32.056845347086586,2024-06-07T23:00:00+00:00,2024-06-08T04:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,35.567208376797765,2024-06-08T00:00:00+00:00,2024-06-08T05:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,43.10228188832601,2024-06-08T01:00:00+00:00,2024-06-08T06:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,76.122420946757,2024-06-08T02:00:00+00:00,2024-06-08T07:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,205.32470067342123,2024-06-08T03:00:00+00:00,2024-06-08T08:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,164.30659675598145,2024-06-08T04:00:00+00:00,2024-06-08T09:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,55.05079332987467,2024-06-08T05:00:00+00:00,2024-06-08T10:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,49.59031740824381,2024-06-08T06:00:00+00:00,2024-06-08T11:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,47.86315504709879,2024-06-08T07:00:00+00:00,2024-06-08T12:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,46.40302594502767,2024-06-08T08:00:00+00:00,2024-06-08T13:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,44.2419638633728,2024-06-08T09:00:00+00:00,2024-06-08T14:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,48.30857162475586,2024-06-08T10:00:00+00:00,2024-06-08T15:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,47.473148345947266,2024-06-08T11:00:00+00:00,2024-06-08T16:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,48.98464298248291,2024-06-08T12:00:00+00:00,2024-06-08T17:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,50.34520721435547,2024-06-08T13:00:00+00:00,2024-06-08T18:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,55.830358028411865,2024-06-08T14:00:00+00:00,2024-06-08T19:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,56.13868967692057,2024-06-08T15:00:00+00:00,2024-06-08T20:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,57.125596046447754,2024-06-08T16:00:00+00:00,2024-06-08T21:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,57.40704073224749,2024-06-08T17:00:00+00:00,2024-06-08T22:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",pm10,57.23883883158366,2024-06-08T18:00:00+00:00,2024-06-08T23:45:00+05:45,µg/m³,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",relativehumidity,44.08651828765869,2024-06-07T19:00:00+00:00,2024-06-08T00:45:00+05:45,%,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",relativehumidity,44.99226156870524,2024-06-07T20:00:00+00:00,2024-06-08T01:45:00+05:45,%,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",relativehumidity,46.384077390034996,2024-06-07T21:00:00+00:00,2024-06-08T02:45:00+05:45,%,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",relativehumidity,48.92217286427816,2024-06-07T22:00:00+00:00,2024-06-08T03:45:00+05:45,%,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",relativehumidity,54.173511823018394,2024-06-07T23:00:00+00:00,2024-06-08T04:45:00+05:45,%,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",relativehumidity,54.17840992320668,2024-06-08T00:00:00+00:00,2024-06-08T05:45:00+05:45,%,27.68189114,85.28707804,NP,,False,,Private Organization,low-cost sensor
