locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
2848864,"Dabali, Handigaun",,NP,2024-06-05T06:00:00+00:00,2024-06-05T06:00:00+00:00,pm25,36.480902989705406,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T07:00:00+00:00,2024-06-05T07:00:00+00:00,pm25,30.853499984741212,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T08:00:00+00:00,2024-06-05T08:00:00+00:00,pm25,31.92429646578702,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T09:00:00+00:00,2024-06-05T09:00:00+00:00,pm25,35.99181524912516,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T10:00:00+00:00,2024-06-05T10:00:00+00:00,pm25,37.32529799143473,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T11:00:00+00:00,2024-06-05T11:00:00+00:00,pm25,39.628770192464195,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T12:00:00+00:00,2024-06-05T12:00:00+00:00,pm25,38.937499364217125,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T13:00:00+00:00,2024-06-05T13:00:00+00:00,pm25,40.92247072855631,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T14:00:00+00:00,2024-06-05T14:00:00+00:00,pm25,44.5773811340332,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T15:00:00+00:00,2024-06-05T15:00:00+00:00,pm25,46.93380966186523,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T16:00:00+00:00,2024-06-05T16:00:00+00:00,pm25,48.583597819010414,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T17:00:00+00:00,2024-06-05T17:00:00+00:00,pm25,46.589682261149086,µg/m³,27.68189114,85.28707804
2848864,"Dabali, Handigaun",,NP,2024-06-05T18:00:00+00:00,2024-06-05T18:00:00+00:00,pm25,49.592316367409445,µg/m³,27.68189114,85.28707804
